Adm Id,BR Id,Adm,PE,Site/Allotment Name,TV Channel / Freq Block,Notice Type,Plan,Intent,Frequency Range,Service Type
202301221238,123025157,ARS,1,JEDDAH,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221237,123025156,ARS,1,JEDDAH,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221236,123025155,ARS,1,JEDDAH,11A,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221235,123025154,ARS,1,JEDDAH,12A,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221234,123025153,ARS,1,HARRADH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221233,123025152,ARS,1,HARRADH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221232,123025151,ARS,1,HARRADH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221231,123025150,ARS,1,HARRADH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221230,123025149,ARS,1,HARRADH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221229,123025148,ARS,1,HARRADH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221228,123025147,ARS,1,HARRADH,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221227,123025146,ARS,1,HARRADH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221226,123025145,ARS,1,HAFR AL BATIN,5D,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221225,123025144,ARS,1,HAFR AL BATIN,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221224,123025143,ARS,1,HAFR AL BATIN,7D,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221223,123025142,ARS,1,HAFR AL BATIN,8D,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221222,123025141,ARS,1,HAFR AL BATIN,9D,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221221,123025140,ARS,1,HAFR AL BATIN,10D,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221220,123025139,ARS,1,HAFR AL BATIN,11D,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221219,123025138,ARS,1,HAFR AL BATIN,12D,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221218,123025137,ARS,1,BANI SAAD,5D,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221217,123025136,ARS,1,BANI SAAD,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221216,123025135,ARS,1,BANI SAAD,7D,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221215,123025134,ARS,1,BANI SAAD,8D,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221214,123025133,ARS,1,BANI SAAD,9D,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221213,123025132,ARS,1,BANI SAAD,10D,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221212,123025131,ARS,1,BANI SAAD,11D,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221211,123025130,ARS,1,BANI SAAD,12D,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221210,123025129,ARS,1,BANI MALIK,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221209,123025128,ARS,1,BANI MALIK,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221208,123025127,ARS,1,BANI MALIK,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221207,123025126,ARS,1,BANI MALIK,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221206,123025125,ARS,1,BANI MALIK,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221205,123025124,ARS,1,BANI MALIK,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221204,123025123,ARS,1,BANI MALIK,12A,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221147,123025122,ARS,1,AL MOWASM,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221146,123025121,ARS,1,AL MOWASM,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221145,123025120,ARS,1,AL MOWASM,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221144,123025119,ARS,1,AL MOWASM,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221143,123025118,ARS,1,AL MOWASM,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221142,123025117,ARS,1,AL MOWASM,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221141,123025116,ARS,1,AL MOWASM,11C,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221140,123025115,ARS,1,AL MOWASM,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221139,123025114,ARS,1,AL MISHAAB,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221138,123025113,ARS,1,AL MISHAAB,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221137,123025112,ARS,1,AL MISHAAB,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221136,123025111,ARS,1,AL MISHAAB,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221135,123025110,ARS,1,AL MISHAAB,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221134,123025109,ARS,1,AL MISHAAB,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221133,123025108,ARS,1,AL MISHAAB,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221132,123025107,ARS,1,AL MISHAAB,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221123,123025106,ARS,1,AL EKRESH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221122,123025105,ARS,1,AL EKRESH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221121,123025104,ARS,1,AL EKRESH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221116,123025103,ARS,1,AL EKRESH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221120,123025102,ARS,1,AL EKRESH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221119,123025101,ARS,1,AL EKRESH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221118,123025100,ARS,1,AL EKRESH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221117,123025099,ARS,1,AL EKRESH,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211281103,123025098,ARS,1,AL NIMAS DAHARRAH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281102,123025097,ARS,1,AL NIMAS DAHARRAH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281101,123025096,ARS,1,AL NIMAS DAHARRAH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281100,123025095,ARS,1,AL NIMAS DAHARRAH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281060,123025094,ARS,1,AL NIMAS DAHARRAH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281059,123025093,ARS,1,AL NIMAS DAHARRAH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281058,123025092,ARS,1,AL NIMAS DAHARRAH,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211281057,123025091,ARS,1,AL NIMAS DAHARRAH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211281043,123025090,ARS,1,AL BIRHALAT AMAR,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281042,123025089,ARS,1,AL BIRHALAT AMAR,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281041,123025088,ARS,1,AL BIRHALAT AMAR,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281040,123025087,ARS,1,AL BIRHALAT AMAR,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281039,123025086,ARS,1,AL BIRHALAT AMAR,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281038,123025085,ARS,1,AL BIRHALAT AMAR,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281037,123025084,ARS,1,AL BIRHALAT AMAR,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211281036,123025083,ARS,1,AL BAD,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281035,123025082,ARS,1,AL BAD,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281034,123025081,ARS,1,AL BAD,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281033,123025080,ARS,1,AL BAD,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281032,123025079,ARS,1,AL BAD,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281031,123025078,ARS,1,AL BAD,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281030,123025077,ARS,1,AL BAD,11A,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211281029,123025076,ARS,1,AL AWAGLIYAH,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281028,123025075,ARS,1,AL AWAGLIYAH,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281027,123025074,ARS,1,AL AWAGLIYAH,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281026,123025073,ARS,1,AL AWAGLIYAH,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281025,123025072,ARS,1,AL AWAGLIYAH,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281024,123025071,ARS,1,AL AWAGLIYAH,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281023,123025070,ARS,1,AIN DAR,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281022,123025069,ARS,1,AIN DAR,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281021,123025068,ARS,1,AIN DAR,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281020,123025067,ARS,1,AIN DAR,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281019,123025066,ARS,1,AIN DAR,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281018,123025065,ARS,1,AIN DAR,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281011,123025064,ARS,1,ABU HADRIAH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281010,123025063,ARS,1,ABU HADRIAH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281009,123025062,ARS,1,ABU HADRIAH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281008,123025061,ARS,1,ABU HADRIAH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281007,123025060,ARS,1,ABU HADRIAH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281006,123025059,ARS,1,ABU HADRIAH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211281005,123025058,ARS,1,ABQAIQ,5D,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211281004,123025057,ARS,1,ABQAIQ,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211281003,123025056,ARS,1,ABQAIQ,7D,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211281002,123025055,ARS,1,ABQAIQ,8D,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211281001,123025054,ARS,1,ABQAIQ,9D,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211281000,123025053,ARS,1,ABQAIQ,10D,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221131,123025052,ARS,1,AL HASSI,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221130,123025051,ARS,1,AL HASSI,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221129,123025050,ARS,1,AL HASSI,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221128,123025049,ARS,1,AL HASSI,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221127,123025048,ARS,1,AL HASSI,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221126,123025047,ARS,1,AL HASSI,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221125,123025046,ARS,1,AL HASSI,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221124,123025045,ARS,1,AL HASSI,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202301221115,123025044,ARS,1,AL DUHAILIYAH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202301221114,123025043,ARS,1,AL DUHAILIYAH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202301221113,123025042,ARS,1,AL DUHAILIYAH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202301221112,123025041,ARS,1,AL DUHAILIYAH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202301221111,123025040,ARS,1,AL DUHAILIYAH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202301221110,123025039,ARS,1,AL DUHAILIYAH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202301221109,123025038,ARS,1,AL DUHAILIYAH,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202301221108,123025037,ARS,1,AL DUHAILIYAH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
20221201454,123025036,ARS,1,THUAL,5D,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221201453,123025035,ARS,1,THUAL,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221201452,123025034,ARS,1,THUAL,7D,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221201451,123025033,ARS,1,THUAL,8D,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221201450,123025032,ARS,1,THUAL,9D,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221201449,123025031,ARS,1,THUAL,10D,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221201448,123025030,ARS,1,THUAL,11D,GS1,GE06D,Recorded,216-223,T-DAB Assignment
20221201406,123025029,ARS,1,BADANAH,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221201405,123025028,ARS,1,BADANAH,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221201404,123025027,ARS,1,BADANAH,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221201403,123025026,ARS,1,BADANAH,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221201402,123025025,ARS,1,BADANAH,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221201401,123025024,ARS,1,BADANAH,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221201400,123025023,ARS,1,BADANAH,12A,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241220,122109628,ARS,1,TABUK,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241219,122109627,ARS,1,TABUK,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241218,122109626,ARS,1,TABUK,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241217,122109625,ARS,1,TABUK,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241216,122109624,ARS,1,TABUK,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241215,122109623,ARS,1,TABUK,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241214,122109622,ARS,1,TABUK,11A,GS1,GE06D,Recorded,216-223,T-DAB Assignment
20221122314,122109621,ARS,1,ALHUFUF,5D,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122313,122109620,ARS,1,ALHUFUF,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122312,122109619,ARS,1,ALHUFUF,7D,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122311,122109618,ARS,1,ALHUFUF,8D,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122310,122109617,ARS,1,ALHUFUF,9D,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122309,122109616,ARS,1,ALHUFUF,10D,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122255,122109615,ARS,1,AL BAHA,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122254,122109614,ARS,1,AL BAHA,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122253,122109613,ARS,1,AL BAHA,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122252,122109612,ARS,1,AL BAHA,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122251,122109611,ARS,1,AL BAHA,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122250,122109610,ARS,1,AL BAHA,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122249,122109609,ARS,1,AL BAHA,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
20221122248,122109608,ARS,1,AL ALAYA,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122247,122109607,ARS,1,AL ALAYA,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122246,122109606,ARS,1,AL ALAYA,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122245,122109605,ARS,1,AL ALAYA,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122244,122109604,ARS,1,AL ALAYA,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122243,122109603,ARS,1,AL ALAYA,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122235,122109602,ARS,1,ABHA,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122234,122109601,ARS,1,ABHA,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122233,122109600,ARS,1,ABHA,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122232,122109599,ARS,1,ABHA,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122231,122109598,ARS,1,ABHA,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122230,122109597,ARS,1,ABHA,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241020,122109596,ARS,1,MAKKAH,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241019,122109595,ARS,1,MAKKAH,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241018,122109594,ARS,1,MAKKAH,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241017,122109593,ARS,1,MAKKAH,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241016,122109592,ARS,1,MAKKAH,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241015,122109591,ARS,1,MAKKAH,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241014,122109590,ARS,1,MAKKAH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241013,122109589,ARS,1,MAKKAH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241012,122109588,ARS,1,MAKKAH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241011,122109587,ARS,1,MAKKAH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241010,122109586,ARS,1,MAKKAH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241009,122109585,ARS,1,MAKKAH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241008,122109584,ARS,1,MAKKAH,11B,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211241007,122109583,ARS,1,MAKKAH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
20221122343,122109582,ARS,1,ANNUARIYAH,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122342,122109581,ARS,1,ANNUARIYAH,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122341,122109580,ARS,1,ANNUARIYAH,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122340,122109579,ARS,1,ANNUARIYAH,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122339,122109578,ARS,1,ANNUARIYAH,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122338,122109577,ARS,1,ANNUARIYAH,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122337,122109576,ARS,1,ANNUARIYAH,11A,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211241255,122109575,ARS,1,ZULFI,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241254,122109574,ARS,1,ZULFI,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241253,122109573,ARS,1,ZULFI,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241252,122109572,ARS,1,ZULFI,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241251,122109571,ARS,1,ZULFI,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241250,122109570,ARS,1,ZULFI,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241249,122109569,ARS,1,ZULFI,11C,GS1,GE06D,Recorded,216-223,T-DAB Assignment
202211241248,122109568,ARS,1,ZULFI,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241247,122109567,ARS,1,WADI ALDWASIR,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241246,122109566,ARS,1,WADI ALDWASIR,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241245,122109565,ARS,1,WADI ALDWASIR,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241244,122109564,ARS,1,WADI ALDWASIR,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241243,122109563,ARS,1,WADI ALDWASIR,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241242,122109562,ARS,1,WADI ALDWASIR,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241241,122109561,ARS,1,WADI ALDWASIR,12A,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241240,122109560,ARS,1,TURABAH,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241239,122109559,ARS,1,TURABAH,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241238,122109558,ARS,1,TURABAH,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241237,122109557,ARS,1,TURABAH,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241236,122109556,ARS,1,TURABAH,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241235,122109555,ARS,1,TURABAH,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241234,122109554,ARS,1,TURABAH,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241233,122109553,ARS,1,TAYMAH,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241232,122109552,ARS,1,TAYMAH,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241231,122109551,ARS,1,TAYMAH,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241230,122109550,ARS,1,TAYMAH,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241229,122109549,ARS,1,TAYMAH,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241228,122109548,ARS,1,TAYMAH,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241227,122109547,ARS,1,TAYMAH,12A,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241226,122109546,ARS,1,TAIF,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241225,122109545,ARS,1,TAIF,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241224,122109544,ARS,1,TAIF,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241223,122109543,ARS,1,TAIF,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241222,122109542,ARS,1,TAIF,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241221,122109541,ARS,1,TAIF,10A,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241213,122109540,ARS,1,SHAQRA,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241212,122109539,ARS,1,SHAQRA,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241211,122109538,ARS,1,SHAQRA,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241210,122109537,ARS,1,SHAQRA,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241209,122109536,ARS,1,SHAQRA,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241208,122109535,ARS,1,SHAQRA,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241207,122109534,ARS,1,SHAQRA,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
202211241206,122109533,ARS,1,SAKAKAH,5B,GS1,GE06D,Recorded,174-181,T-DAB Assignment
202211241205,122109532,ARS,1,SAKAKAH,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
202211241204,122109531,ARS,1,SAKAKAH,7B,GS1,GE06D,Recorded,188-195,T-DAB Assignment
202211241203,122109530,ARS,1,SAKAKAH,8B,GS1,GE06D,Recorded,195-202,T-DAB Assignment
202211241202,122109529,ARS,1,SAKAKAH,9B,GS1,GE06D,Recorded,202-209,T-DAB Assignment
202211241201,122109528,ARS,1,SAKAKAH,10B,GS1,GE06D,Recorded,209-216,T-DAB Assignment
202211241200,122109527,ARS,1,SAKAKAH,12B,GS1,GE06D,Recorded,223-230,T-DAB Assignment
20221122322,122109526,ARS,1,ALKARJ,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122321,122109525,ARS,1,ALKARJ,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122320,122109524,ARS,1,ALKARJ,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122319,122109523,ARS,1,ALKARJ,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122318,122109522,ARS,1,ALKARJ,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122317,122109521,ARS,1,ALKARJ,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122316,122109520,ARS,1,ALKARJ,11C,GS1,GE06D,Recorded,216-223,T-DAB Assignment
20221122315,122109519,ARS,1,ALKARJ,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
20221122308,122109518,ARS,1,ALDWADMI,5C,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122307,122109517,ARS,1,ALDWADMI,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122306,122109516,ARS,1,ALDWADMI,7C,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122305,122109515,ARS,1,ALDWADMI,8C,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122304,122109514,ARS,1,ALDWADMI,9C,GS1,GE06D,Recorded,202-209,T-DAB Assignment
20221122303,122109513,ARS,1,ALDWADMI,10C,GS1,GE06D,Recorded,209-216,T-DAB Assignment
20221122302,122109512,ARS,1,ALDWADMI,12C,GS1,GE06D,Recorded,223-230,T-DAB Assignment
20221122301,122109511,ARS,1,AL ULA,5A,GS1,GE06D,Recorded,174-181,T-DAB Assignment
20221122300,122109510,ARS,1,AL ULA,6A,GS1,GE06D,Recorded,181-188,T-DAB Assignment
20221122260,122109509,ARS,1,AL ULA,7A,GS1,GE06D,Recorded,188-195,T-DAB Assignment
20221122259,122109508,ARS,1,AL ULA,8A,GS1,GE06D,Recorded,195-202,T-DAB Assignment
20221122258,122109507,ARS,1,AL ULA,9A,GS1,GE06D,Recorded,202-209,T-DAB Assignment
